Timestamp,Source,Message Type,Data
2022-01-11 16:41:38.232499,Ferris Wheel Interface,INFO,d_angle too large 3.6128315516282625
2022-01-11 16:41:38.242861,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923643
2022-01-11 16:41:38.274981,Ferris Wheel Interface,INFO,d_angle too large 3.612831551628262
2022-01-11 16:41:38.301016,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923643
2022-01-11 16:41:38.323576,Ferris Wheel Interface,INFO,d_angle too large 3.612831551628262
2022-01-11 16:41:38.332815,Ferris Wheel Interface,INFO,d_angle too small -3.581415625092364
2022-01-11 16:41:38.359455,Ferris Wheel Interface,INFO,d_angle too large 3.6128315516282616
2022-01-11 16:41:38.369643,Ferris Wheel Interface,INFO,d_angle too small -3.581415625092364
2022-01-11 16:41:38.401078,Ferris Wheel Interface,INFO,d_angle too large 3.6128315516282616
2022-01-11 16:41:38.427315,Ferris Wheel Interface,INFO,d_angle too small -3.581415625092364
2022-01-11 16:41:38.443114,Ferris Wheel Interface,INFO,d_angle too large 3.6128315516282625
2022-01-11 16:41:38.459132,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923643
2022-01-11 16:41:38.496025,Ferris Wheel Interface,INFO,d_angle too large 3.612831551628262
2022-01-11 16:41:38.511903,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923643
2022-01-11 16:41:38.548620,Ferris Wheel Interface,INFO,d_angle too large 3.6128315516282625
2022-01-11 16:41:38.596717,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923643
2022-01-11 16:41:38.723724,Ferris Wheel Interface,INFO,d_angle too large 3.6128315516282625
2022-01-11 16:41:38.725401,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923648
2022-01-11 16:41:38.764555,Ferris Wheel Interface,INFO,d_angle too large 3.6128315516282625
2022-01-11 16:41:38.769959,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923643
2022-01-11 16:41:38.801204,Ferris Wheel Interface,INFO,d_angle too large 3.612831551628262
2022-01-11 16:41:38.842166,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923643
2022-01-11 16:41:38.847483,Ferris Wheel Interface,INFO,d_angle too large 3.612831551628262
2022-01-11 16:41:38.878940,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923643
2022-01-11 16:41:38.890835,Ferris Wheel Interface,INFO,d_angle too large 3.612831551628263
2022-01-11 16:41:38.917216,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923648
2022-01-11 16:41:38.931963,Ferris Wheel Interface,INFO,d_angle too large 3.6128315516282625
2022-01-11 16:41:38.958233,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923648
2022-01-11 16:41:38.969679,Ferris Wheel Interface,INFO,d_angle too large 3.6128315516282625
2022-01-11 16:41:39.006316,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923643
2022-01-11 16:41:39.008012,Ferris Wheel Interface,INFO,d_angle too large 3.612831551628262
2022-01-11 16:41:39.043922,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923643
2022-01-11 16:41:39.049340,Ferris Wheel Interface,INFO,d_angle too large 3.612831551628262
2022-01-11 16:41:39.086092,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923643
2022-01-11 16:41:39.091501,Ferris Wheel Interface,INFO,d_angle too large 3.612831551628262
2022-01-11 16:41:39.128263,Ferris Wheel Interface,INFO,d_angle too small -3.581415625092364
2022-01-11 16:41:39.133813,Ferris Wheel Interface,INFO,d_angle too large 3.6128315516282625
2022-01-11 16:41:39.165433,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923648
2022-01-11 16:41:39.174966,Ferris Wheel Interface,INFO,d_angle too large 3.6128315516282625
2022-01-11 16:41:39.217996,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923643
2022-01-11 16:41:39.227595,Ferris Wheel Interface,INFO,d_angle too large 3.612831551628262
2022-01-11 16:41:39.255925,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923643
2022-01-11 16:41:39.258192,Ferris Wheel Interface,INFO,d_angle too large 3.612831551628262
2022-01-11 16:41:39.296496,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923643
2022-01-11 16:41:39.301428,Ferris Wheel Interface,INFO,d_angle too large 3.612831551628262
2022-01-11 16:41:39.326312,Ferris Wheel Interface,INFO,d_angle too small -3.581415625092364
2022-01-11 16:41:39.336520,Ferris Wheel Interface,INFO,d_angle too large 3.6128315516282625
2022-01-11 16:41:39.362792,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923643
2022-01-11 16:41:39.376235,Ferris Wheel Interface,INFO,d_angle too large 3.612831551628262
2022-01-11 16:41:39.408398,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923643
2022-01-11 16:41:39.411854,Ferris Wheel Interface,INFO,d_angle too large 3.612831551628262
2022-01-11 16:41:39.454010,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923643
2022-01-11 16:41:39.455844,Ferris Wheel Interface,INFO,d_angle too large 3.612831551628262
2022-01-11 16:41:39.538220,Ferris Wheel Interface,INFO,d_angle too small -3.581415625092364
2022-01-11 16:41:39.544138,Ferris Wheel Interface,INFO,d_angle too large 3.6128315516282616
2022-01-11 16:41:39.592797,Ferris Wheel Interface,INFO,d_angle too small -3.6128315516282625
2022-01-11 16:41:39.624644,Ferris Wheel Interface,INFO,d_angle too large 3.6442474781641603
2022-01-11 16:41:39.633677,Ferris Wheel Interface,INFO,d_angle too small -3.612831551628262
2022-01-11 16:41:39.660185,Ferris Wheel Interface,INFO,d_angle too large 3.64424747816416
2022-01-11 16:41:39.672984,Ferris Wheel Interface,INFO,d_angle too small -3.612831551628262
2022-01-11 16:41:39.697302,Ferris Wheel Interface,INFO,d_angle too large 3.64424747816416
2022-01-11 16:41:39.709062,Ferris Wheel Interface,INFO,d_angle too small -3.612831551628262
2022-01-11 16:41:39.734174,Ferris Wheel Interface,INFO,d_angle too large 3.64424747816416
2022-01-11 16:41:39.745519,Ferris Wheel Interface,INFO,d_angle too small -3.6128315516282616
2022-01-11 16:41:39.774480,Ferris Wheel Interface,INFO,d_angle too large 3.6442474781641603
2022-01-11 16:41:39.783266,Ferris Wheel Interface,INFO,d_angle too small -3.6128315516282625
2022-01-11 16:41:39.815296,Ferris Wheel Interface,INFO,d_angle too large 3.6442474781641603
2022-01-11 16:41:39.820966,Ferris Wheel Interface,INFO,d_angle too small -3.612831551628262
2022-01-11 16:41:39.852727,Ferris Wheel Interface,INFO,d_angle too large 3.64424747816416
2022-01-11 16:41:39.859973,Ferris Wheel Interface,INFO,d_angle too small -3.612831551628262
2022-01-11 16:41:39.892500,Ferris Wheel Interface,INFO,d_angle too large 3.64424747816416
2022-01-11 16:41:39.894566,Ferris Wheel Interface,INFO,d_angle too small -3.612831551628262
2022-01-11 16:41:39.926728,Ferris Wheel Interface,INFO,d_angle too large 3.64424747816416
2022-01-11 16:41:39.943426,Ferris Wheel Interface,INFO,d_angle too small -3.6128315516282616
2022-01-11 16:41:39.969958,Ferris Wheel Interface,INFO,d_angle too large 3.6442474781641594
2022-01-11 16:41:39.975549,Ferris Wheel Interface,INFO,d_angle too small -3.6128315516282616
2022-01-11 16:41:40.007256,Ferris Wheel Interface,INFO,d_angle too large 3.6442474781641594
2022-01-11 16:41:40.017197,Ferris Wheel Interface,INFO,d_angle too small -3.612831551628261
2022-01-11 16:41:40.043897,Ferris Wheel Interface,INFO,d_angle too large 3.644247478164159
2022-01-11 16:41:40.054260,Ferris Wheel Interface,INFO,d_angle too small -3.612831551628261
2022-01-11 16:41:40.101901,Ferris Wheel Interface,INFO,d_angle too large 3.612831551628263
2022-01-11 16:41:40.150276,Ferris Wheel Interface,INFO,d_angle too small -3.6128315516282625
2022-01-11 16:41:40.187278,Ferris Wheel Interface,INFO,d_angle too large 3.6442474781641603
2022-01-11 16:41:40.202543,Ferris Wheel Interface,INFO,d_angle too small -3.612831551628262
2022-01-11 16:41:40.214330,Ferris Wheel Interface,INFO,d_angle too large 3.64424747816416
2022-01-11 16:41:40.229625,Ferris Wheel Interface,INFO,d_angle too small -3.612831551628262
2022-01-11 16:41:40.250192,Ferris Wheel Interface,INFO,d_angle too large 3.64424747816416
2022-01-11 16:41:40.273521,Ferris Wheel Interface,INFO,d_angle too small -3.612831551628262
2022-01-11 16:41:40.293358,Ferris Wheel Interface,INFO,d_angle too large 3.64424747816416
2022-01-11 16:41:40.324761,Ferris Wheel Interface,INFO,d_angle too small -3.612831551628262
2022-01-11 16:41:40.340811,Ferris Wheel Interface,INFO,d_angle too large 3.64424747816416
2022-01-11 16:41:40.361317,Ferris Wheel Interface,INFO,d_angle too small -3.612831551628262
2022-01-11 16:41:40.393342,Ferris Wheel Interface,INFO,d_angle too large 3.64424747816416
2022-01-11 16:41:40.408548,Ferris Wheel Interface,INFO,d_angle too small -3.612831551628261
2022-01-11 16:41:40.431490,Ferris Wheel Interface,INFO,d_angle too large 3.644247478164159
2022-01-11 16:41:40.448610,Ferris Wheel Interface,INFO,d_angle too small -3.612831551628261
2022-01-11 16:41:40.453325,Ferris Wheel Interface,INFO,d_angle too large 3.644247478164159
2022-01-11 16:41:40.538421,Ferris Wheel Interface,INFO,d_angle too small -3.612831551628262
2022-01-11 16:41:40.540260,Ferris Wheel Interface,INFO,d_angle too large 3.6442474781641607
2022-01-11 16:41:40.595536,USER INTERFACE,INFO,User going down
2022-01-11 16:42:01.660014,Bagging Interface,INFO,FERRIS WHEEL CONTROL RESPONDED!
2022-01-11 16:42:06.217333,Controller,INFO,USER UP
2022-01-11 16:42:06.220403,Controller,INFO,BAGGING UP
2022-01-11 16:42:06.222530,Controller,INFO,SLICER UP
2022-01-11 16:42:06.225067,Controller,INFO,LOAF Q UP
2022-01-11 16:42:06.226683,USER INTERFACE,INFO,STARTING
